{   {460, 377, 335, 273, 234, 205, 161, 128, 102, 80, 61, 44, 28, 0},
{460, 378, 335, 273, 234, 205, 161, 128, 102, 79, 60, 44, 28, 0},
{459, 377, 335, 274, 234, 205, 161, 128, 101, 79, 60, 44, 28, 0},
{460, 378, 336, 273, 234, 204, 160, 127, 101, 79, 60, 43, 28, 0},
{462, 379, 337, 274, 235, 205, 160, 127, 101, 79, 60, 43, 28, 0},
{461, 378, 336, 274, 234, 204, 160, 127, 100, 78, 60, 43, 28, 0},
{462, 379, 336, 274, 234, 204, 160, 127, 100, 78, 60, 43, 28, 0},
{461, 378, 336, 274, 234, 204, 160, 127, 100, 78, 60, 43, 28, 0},
{462, 379, 336, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{462, 379, 336, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{463, 379, 337, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{463, 379, 336, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{462, 379, 336, 274, 234, 204, 159, 126, 100, 78, 59, 43, 28, 0},
{462, 379, 336, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{464, 379, 337, 274, 234, 204, 159, 126, 100, 78, 59, 43, 28, 0},
{463, 379, 336, 274, 234, 204, 159, 126, 100, 78, 59, 43, 28, 0},
{461, 378, 336, 274, 234, 204, 160, 126, 100, 78, 59, 43, 28, 0},
{461, 378, 336, 273, 234, 204, 160, 127, 100, 79, 60, 44, 28, 0},
{462, 378, 336, 273, 234, 204, 160, 127, 101, 79, 60, 44, 28, 0},
{458, 376, 335, 273, 233, 205, 161, 128, 102, 80, 61, 44, 28, 0}   }
