{   {55, 44, 38, 31, 26, 22, 17, 14, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0},
{54, 44, 39, 31, 26, 22, 18, 13, 11, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 23, 17, 14, 11, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 22, 17, 14, 10, 8, 6, 4, 3, 0},
{54, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0},
{54, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 23, 17, 13, 11, 8, 6, 5, 3, 0},
{55, 44, 39, 31, 26, 23, 18, 14, 11, 8, 6, 5, 3, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 7, 5, 4, 2, 0},
{54, 44, 39, 31, 26, 22, 17, 13, 10, 7, 5, 4, 2, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 7, 5, 4, 2, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 7, 5, 4, 2, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 7, 5, 4, 2, 0},
{55, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 22, 17, 13, 10, 8, 6, 4, 3, 0},
{56, 44, 39, 31, 26, 22, 17, 13, 10, 8, 6, 4, 3, 0},
{55, 44, 39, 31, 26, 23, 17, 13, 10, 8, 6, 4, 3, 0}   }
